iter	Passed	Remaining
46351	667719	52550
46352	667731	52536
46353	667747	52522
46354	667761	52507
46355	667779	52493
46356	667795	52479
46357	667810	52464
46358	667823	52450
46359	667836	52435
46360	667851	52421
46361	667867	52407
46362	667885	52393
46363	667901	52378
46364	667917	52364
46365	667935	52350
46366	667951	52336
46367	667965	52321
46368	667980	52307
46369	667995	52292
46370	668010	52278
46371	668025	52264
46372	668038	52249
46373	668052	52235
46374	668069	52221
46375	668085	52206
46376	668099	52192
46377	668111	52177
46378	668127	52163
46379	668139	52148
46380	668153	52134
46381	668171	52120
46382	668189	52106
46383	668208	52092
46384	668224	52077
46385	668242	52063
46386	668259	52049
46387	668279	52035
46388	668297	52021
46389	668315	52007
46390	668334	51993
46391	668351	51979
46392	668368	51964
46393	668384	51950
46394	668406	51936
46395	668425	51922
46396	668442	51908
46397	668460	51894
46398	668481	51880
46399	668499	51866
46400	668516	51852
46401	668534	51838
46402	668551	51823
46403	668570	51809
46404	668590	51795
46405	668608	51781
46406	668628	51767
46407	668647	51753
46408	668660	51739
46409	668673	51724
46410	668690	51710
46411	668699	51695
46412	668716	51681
46413	668740	51667
46414	668761	51653
46415	668775	51639
46416	668790	51624
46417	668808	51610
46418	668826	51596
46419	668844	51582
46420	668863	51568
46421	668882	51554
46422	668902	51540
46423	668926	51526
46424	668948	51512
46425	668967	51498
46426	668985	51484
46427	669002	51470
46428	669021	51456
46429	669040	51442
46430	669059	51428
46431	669075	51414
46432	669094	51400
46433	669111	51385
46434	669129	51371
46435	669143	51357
46436	669159	51343
46437	669176	51328
46438	669189	51314
46439	669202	51299
46440	669214	51285
46441	669227	51270
46442	669240	51256
46443	669253	51241
46444	669271	51227
46445	669288	51213
46446	669305	51199
46447	669321	51184
46448	669338	51170
46449	669354	51156
46450	669368	51141
46451	669384	51127
46452	669402	51113
46453	669414	51098
46454	669432	51084
46455	669457	51071
46456	669476	51057
46457	669493	51042
46458	669506	51028
46459	669524	51014
46460	669547	51000
46461	669568	50986
46462	669585	50972
46463	669604	50958
46464	669624	50944
46465	669642	50930
46466	669663	50916
46467	669680	50901
46468	669697	50887
46469	669718	50873
46470	669736	50859
46471	669761	50846
46472	669780	50831
46473	669796	50817
46474	669811	50803
46475	669829	50789
46476	669847	50775
46477	669867	50761
46478	669879	50746
46479	669897	50732
46480	669909	50717
46481	669919	50703
46482	669933	50688
46483	669949	50674
46484	669967	50660
46485	669984	50645
46486	669999	50631
46487	670011	50616
46488	670024	50602
46489	670038	50587
46490	670045	50573
46491	670059	50558
46492	670069	50543
46493	670079	50529
46494	670091	50514
46495	670106	50500
46496	670117	50485
46497	670134	50471
46498	670152	50457
46499	670165	50442
46500	670176	50427
46501	670188	50413
46502	670203	50398
46503	670217	50384
46504	670231	50370
46505	670244	50355
46506	670257	50341
46507	670274	50326
46508	670291	50312
46509	670306	50298
46510	670322	50283
46511	670338	50269
46512	670354	50255
46513	670363	50240
46514	670381	50226
46515	670395	50211
46516	670412	50197
46517	670431	50183
46518	670449	50169
46519	670464	50155
46520	670479	50140
46521	670494	50126
46522	670509	50112
46523	670526	50097
46524	670544	50083
46525	670560	50069
46526	670581	50055
46527	670602	50041
46528	670613	50026
46529	670630	50012
46530	670641	49997
46531	670657	49983
46532	670672	49969
46533	670686	49954
46534	670702	49940
46535	670721	49926
46536	670738	49912
46537	670754	49897
46538	670771	49883
46539	670787	49869
46540	670803	49855
46541	670824	49841
46542	670841	49827
46543	670861	49813
46544	670880	49798
46545	670897	49784
46546	670915	49770
46547	670930	49756
46548	670946	49741
46549	670962	49727
46550	670979	49713
46551	670995	49699
46552	671012	49684
46553	671027	49670
46554	671042	49656
46555	671056	49641
46556	671072	49627
46557	671090	49613
46558	671107	49599
46559	671126	49584
46560	671145	49570
46561	671163	49556
46562	671179	49542
46563	671195	49528
46564	671211	49513
46565	671227	49499
46566	671241	49485
46567	671256	49470
46568	671274	49456
46569	671293	49442
46570	671310	49428
46571	671329	49414
46572	671347	49400
46573	671362	49385
46574	671378	49371
46575	671391	49356
46576	671406	49342
46577	671423	49328
46578	671438	49313
46579	671454	49299
46580	671471	49285
46581	671485	49270
46582	671499	49256
46583	671516	49242
46584	671533	49228
46585	671552	49213
46586	671567	49199
46587	671584	49185
46588	671601	49171
46589	671615	49156
46590	671631	49142
46591	671647	49128
46592	671662	49113
46593	671677	49099
46594	671692	49084
46595	671708	49070
46596	671724	49056
46597	671743	49042
46598	671760	49028
46599	671777	49013
46600	671791	48999
46601	671808	48985
46602	671821	48970
46603	671835	48956
46604	671852	48941
46605	671870	48927
46606	671892	48913
46607	671911	48899
46608	671926	48885
46609	671944	48871
46610	671960	48857
46611	671980	48842
46612	671998	48828
46613	672014	48814
46614	672029	48800
46615	672045	48785
46616	672061	48771
46617	672075	48757
46618	672088	48742
46619	672103	48728
46620	672117	48713
46621	672132	48699
46622	672146	48684
46623	672160	48670
46624	672177	48656
46625	672194	48642
46626	672215	48628
46627	672227	48613
46628	672243	48599
46629	672257	48584
46630	672276	48570
46631	672292	48556
46632	672308	48542
46633	672323	48527
46634	672339	48513
46635	672353	48498
46636	672376	48485
46637	672394	48470
46638	672406	48456
46639	672420	48441
46640	672435	48427
46641	672450	48413
46642	672462	48398
46643	672475	48384
46644	672489	48369
46645	672509	48355
46646	672525	48341
46647	672538	48326
46648	672554	48312
46649	672568	48298
46650	672583	48283
46651	672599	48269
46652	672615	48255
46653	672632	48240
46654	672648	48226
46655	672662	48212
46656	672676	48197
46657	672687	48183
46658	672699	48168
46659	672711	48153
46660	672724	48139
46661	672735	48124
46662	672750	48110
46663	672767	48095
46664	672783	48081
46665	672798	48067
46666	672811	48052
46667	672828	48038
46668	672849	48024
46669	672870	48010
46670	672888	47996
46671	672905	47982
46672	672920	47967
46673	672936	47953
46674	672952	47939
46675	672969	47925
46676	672985	47910
46677	672999	47896
46678	673013	47881
46679	673031	47867
46680	673047	47853
46681	673063	47839
46682	673078	47824
46683	673094	47810
46684	673108	47795
46685	673123	47781
46686	673139	47767
46687	673157	47753
46688	673173	47738
46689	673188	47724
46690	673205	47710
46691	673225	47696
46692	673241	47681
46693	673259	47667
46694	673277	47653
46695	673292	47639
46696	673307	47624
46697	673321	47610
46698	673337	47596
46699	673349	47581
46700	673365	47567
46701	673378	47552
46702	673395	47538
46703	673412	47524
46704	673430	47509
46705	673447	47495
46706	673467	47481
46707	673481	47467
46708	673496	47452
46709	673511	47438
46710	673524	47424
46711	673540	47409
46712	673554	47395
46713	673571	47380
46714	673586	47366
46715	673600	47352
46716	673615	47337
46717	673628	47323
46718	673644	47308
46719	673659	47294
46720	673677	47280
46721	673693	47266
46722	673711	47251
46723	673725	47237
46724	673738	47222
46725	673755	47208
46726	673771	47194
46727	673785	47179
46728	673798	47165
46729	673813	47151
46730	673829	47136
46731	673851	47122
46732	673872	47108
46733	673891	47094
46734	673907	47080
46735	673922	47066
46736	673940	47051
46737	673950	47037
46738	673966	47022
46739	673973	47007
46740	673987	46993
46741	674004	46979
46742	674018	46964
46743	674033	46950
46744	674050	46936
46745	674065	46921
46746	674082	46907
46747	674096	46893
46748	674110	46878
46749	674125	46864
46750	674143	46850
46751	674159	46835
46752	674174	46821
46753	674187	46806
46754	674201	46792
46755	674215	46778
46756	674227	46763
46757	674242	46749
46758	674257	46734
46759	674275	46720
46760	674291	46706
46761	674302	46691
46762	674316	46677
46763	674333	46662
46764	674348	46648
46765	674365	46634
46766	674376	46619
46767	674393	46605
46768	674409	46591
46769	674426	46576
46770	674440	46562
46771	674454	46547
46772	674469	46533
46773	674484	46519
46774	674499	46504
46775	674514	46490
46776	674529	46476
46777	674543	46461
46778	674562	46447
46779	674579	46433
46780	674596	46418
46781	674613	46404
46782	674629	46390
46783	674648	46376
46784	674667	46362
46785	674695	46348
46786	674716	46334
46787	674738	46320
46788	674753	46306
46789	674770	46292
46790	674788	46278
46791	674803	46263
46792	674815	46249
46793	674829	46234
46794	674848	46220
46795	674870	46206
46796	674881	46191
46797	674891	46177
46798	674906	46162
46799	674921	46148
46800	674937	46134
46801	674951	46119
46802	674961	46105
46803	674972	46090
46804	674989	46076
46805	675005	46061
46806	675018	46047
46807	675031	46032
46808	675046	46018
46809	675061	46003
46810	675077	45989
46811	675093	45975
46812	675101	45960
46813	675110	45945
46814	675121	45931
46815	675137	45916
46816	675152	45902
46817	675166	45887
46818	675180	45873
46819	675196	45859
46820	675214	45844
46821	675229	45830
46822	675243	45816
46823	675261	45801
46824	675270	45787
46825	675278	45772
46826	675295	45758
46827	675313	45743
46828	675323	45729
46829	675331	45714
46830	675346	45699
46831	675363	45685
46832	675380	45671
46833	675393	45656
46834	675408	45642
46835	675415	45627
46836	675431	45613
46837	675448	45599
46838	675463	45584
46839	675471	45569
46840	675492	45555
46841	675511	45541
46842	675528	45527
46843	675548	45513
46844	675563	45499
46845	675575	45484
46846	675595	45470
46847	675611	45456
46848	675625	45441
46849	675638	45427
46850	675660	45413
46851	675678	45399
46852	675689	45384
46853	675705	45370
46854	675726	45356
46855	675748	45342
46856	675769	45328
46857	675793	45314
46858	675815	45300
46859	675828	45285
46860	675845	45271
46861	675860	45257
46862	675878	45243
46863	675899	45229
46864	675914	45214
46865	675935	45200
46866	675947	45186
46867	675964	45171
46868	675980	45157
46869	675999	45143
46870	676009	45128
46871	676022	45114
46872	676038	45100
46873	676054	45085
46874	676074	45071
46875	676091	45057
46876	676108	45043
46877	676125	45028
46878	676139	45014
46879	676150	44999
46880	676173	44985
46881	676183	44971
46882	676198	44956
46883	676206	44941
46884	676220	44927
46885	676232	44912
46886	676247	44898
46887	676262	44884
46888	676278	44869
46889	676297	44855
46890	676321	44841
46891	676338	44827
46892	676348	44812
46893	676370	44799
46894	676390	44784
46895	676402	44770
46896	676419	44756
46897	676430	44741
46898	676441	44726
46899	676457	44712
46900	676464	44697
46901	676481	44683
46902	676491	44668
46903	676502	44654
46904	676521	44639
46905	676539	44625
46906	676558	44611
46907	676577	44597
46908	676597	44583
46909	676619	44569
46910	676633	44555
46911	676649	44540
46912	676670	44526
46913	676689	44512
46914	676705	44498
46915	676723	44484
46916	676748	44470
46917	676770	44456
46918	676787	44442
46919	676803	44427
46920	676822	44413
46921	676841	44399
46922	676859	44385
46923	676875	44371
46924	676891	44356
46925	676909	44342
46926	676928	44328
46927	676945	44314
46928	676958	44299
46929	676970	44285
46930	676984	44270
46931	676992	44255
46932	677001	44241
46933	677012	44226
46934	677020	44211
46935	677028	44196
46936	677046	44182
46937	677055	44167
46938	677075	44153
46939	677094	44139
46940	677110	44125
46941	677127	44110
46942	677144	44096
46943	677162	44082
46944	677179	44068
46945	677201	44054
46946	677219	44040
46947	677239	44026
46948	677258	44011
46949	677272	43997
46950	677290	43983
46951	677309	43969
46952	677322	43954
46953	677338	43940
46954	677356	43926
46955	677374	43911
46956	677390	43897
46957	677406	43883
46958	677418	43868
46959	677433	43854
46960	677448	43839
46961	677465	43825
46962	677480	43811
46963	677496	43796
46964	677511	43782
46965	677528	43768
46966	677544	43753
46967	677563	43739
46968	677585	43725
46969	677600	43711
46970	677620	43697
46971	677638	43683
46972	677655	43668
46973	677676	43654
46974	677693	43640
46975	677711	43626
46976	677730	43612
46977	677748	43598
46978	677766	43584
46979	677779	43569
46980	677797	43555
46981	677814	43541
46982	677831	43526
46983	677851	43512
46984	677870	43498
46985	677884	43484
46986	677899	43469
46987	677912	43455
46988	677924	43440
46989	677940	43426
46990	677952	43411
46991	677967	43397
46992	677985	43383
46993	678000	43368
46994	678018	43354
46995	678029	43339
46996	678046	43325
46997	678063	43311
46998	678081	43297
46999	678100	43282
47000	678114	43268
47001	678132	43254
47002	678144	43239
47003	678164	43225
47004	678181	43211
47005	678201	43197
47006	678219	43183
47007	678232	43168
47008	678252	43154
47009	678273	43140
47010	678294	43126
47011	678315	43112
47012	678337	43098
47013	678355	43084
47014	678374	43070
47015	678390	43055
47016	678408	43041
47017	678424	43027
47018	678439	43012
47019	678454	42998
47020	678476	42984
47021	678500	42970
47022	678519	42956
47023	678536	42942
47024	678552	42928
47025	678570	42913
47026	678589	42899
47027	678600	42885
47028	678618	42870
47029	678635	42856
47030	678648	42842
47031	678665	42827
47032	678677	42813
47033	678701	42799
47034	678724	42785
47035	678733	42770
47036	678744	42756
47037	678755	42741
47038	678775	42727
47039	678787	42712
47040	678801	42698
47041	678824	42684
47042	678848	42670
47043	678866	42656
47044	678894	42642
47045	678914	42628
47046	678931	42614
47047	678951	42600
47048	678968	42586
47049	678987	42571
47050	679005	42557
47051	679027	42543
47052	679049	42529
47053	679065	42515
47054	679087	42501
47055	679103	42487
47056	679122	42473
47057	679141	42458
47058	679164	42445
47059	679185	42431
47060	679198	42416
47061	679214	42402
47062	679229	42387
47063	679248	42373
47064	679265	42359
47065	679291	42345
47066	679309	42331
47067	679324	42317
47068	679339	42302
47069	679356	42288
47070	679375	42274
47071	679394	42260
47072	679412	42245
47073	679429	42231
47074	679441	42217
47075	679459	42202
47076	679475	42188
47077	679491	42174
47078	679507	42159
47079	679522	42145
47080	679537	42131
47081	679552	42116
47082	679569	42102
47083	679588	42088
47084	679605	42073
47085	679619	42059
47086	679638	42045
47087	679657	42031
47088	679672	42016
47089	679685	42002
47090	679702	41987
47091	679722	41973
47092	679743	41959
47093	679760	41945
47094	679780	41931
47095	679796	41917
47096	679816	41903
47097	679840	41889
47098	679859	41875
47099	679875	41860
47100	679892	41846
47101	679908	41832
47102	679925	41817
47103	679942	41803
47104	679956	41789
47105	679971	41774
47106	679987	41760
47107	680003	41745
47108	680017	41731
47109	680033	41717
47110	680049	41702
47111	680065	41688
47112	680083	41674
47113	680109	41660
47114	680128	41646
47115	680144	41632
47116	680157	41617
47117	680172	41603
47118	680189	41588
47119	680207	41574
47120	680231	41560
47121	680255	41546
47122	680274	41532
47123	680299	41518
47124	680321	41505
47125	680342	41490
47126	680365	41477
47127	680388	41463
47128	680412	41449
47129	680431	41435
47130	680454	41421
47131	680471	41406
47132	680491	41392
47133	680511	41378
47134	680532	41364
47135	680553	41350
47136	680571	41336
47137	680590	41322
47138	680609	41308
47139	680630	41294
47140	680651	41280
47141	680673	41266
47142	680694	41252
47143	680714	41237
47144	680737	41224
47145	680758	41209
47146	680778	41195
47147	680793	41181
47148	680810	41167
47149	680825	41152
47150	680845	41138
47151	680862	41124
47152	680890	41110
47153	680916	41096
47154	680929	41082
47155	680943	41068
47156	680963	41053
47157	680978	41039
47158	680999	41025
47159	681018	41011
47160	681039	40997
47161	681060	40983
47162	681079	40969
47163	681097	40954
47164	681116	40940
47165	681137	40926
47166	681155	40912
47167	681175	40898
47168	681194	40884
47169	681212	40869
47170	681231	40855
47171	681253	40841
47172	681274	40827
47173	681294	40813
47174	681317	40799
47175	681334	40785
47176	681349	40770
47177	681367	40756
47178	681385	40742
47179	681398	40727
47180	681415	40713
47181	681427	40699
47182	681441	40684
47183	681454	40670
47184	681468	40655
47185	681484	40641
47186	681501	40626
47187	681516	40612
47188	681532	40598
47189	681546	40583
47190	681565	40569
47191	681583	40555
47192	681600	40541
47193	681617	40526
47194	681633	40512
47195	681646	40497
47196	681656	40483
47197	681672	40468
47198	681681	40454
47199	681697	40439
47200	681713	40425
47201	681724	40410
47202	681741	40396
47203	681755	40381
47204	681765	40367
47205	681774	40352
47206	681782	40337
47207	681791	40322
47208	681803	40308
47209	681814	40293
47210	681837	40279
47211	681851	40265
47212	681870	40251
47213	681887	40236
47214	681902	40222
47215	681917	40207
47216	681933	40193
47217	681947	40179
47218	681960	40164
47219	681973	40150
47220	681988	40135
47221	682005	40121
47222	682020	40106
47223	682035	40092
47224	682047	40077
47225	682067	40063
47226	682084	40049
47227	682102	40035
47228	682120	40021
47229	682138	40006
47230	682153	39992
47231	682173	39978
47232	682196	39964
47233	682217	39950
47234	682240	39936
47235	682262	39922
47236	682282	39908
47237	682303	39894
47238	682322	39880
47239	682340	39865
47240	682358	39851
47241	682373	39837
47242	682390	39822
47243	682404	39808
47244	682416	39793
47245	682433	39779
47246	682450	39765
47247	682472	39751
47248	682494	39737
47249	682509	39722
47250	682522	39708
47251	682534	39693
47252	682555	39679
47253	682577	39665
47254	682588	39650
47255	682609	39636
47256	682629	39622
47257	682645	39608
47258	682664	39594
47259	682682	39579
47260	682696	39565
47261	682713	39551
47262	682733	39537
47263	682748	39522
47264	682769	39508
47265	682779	39493
47266	682795	39479
47267	682814	39465
47268	682831	39451
47269	682851	39436
47270	682869	39422
47271	682888	39408
47272	682908	39394
47273	682928	39380
47274	682946	39366
47275	682964	39351
47276	682983	39337
47277	683003	39323
47278	683017	39308
47279	683036	39294
47280	683054	39280
47281	683072	39266
47282	683087	39251
47283	683103	39237
47284	683120	39223
47285	683136	39208
47286	683155	39194
47287	683180	39180
47288	683199	39166
47289	683215	39152
47290	683231	39137
47291	683248	39123
47292	683266	39109
47293	683283	39095
47294	683301	39080
47295	683316	39066
47296	683328	39051
47297	683343	39037
47298	683359	39023
47299	683373	39008
47300	683387	38994
47301	683400	38979
47302	683414	38965
47303	683431	38950
47304	683448	38936
47305	683463	38922
47306	683478	38907
47307	683493	38893
47308	683507	38878
47309	683521	38864
47310	683537	38850
47311	683551	38835
47312	683569	38821
47313	683585	38806
47314	683601	38792
47315	683626	38778
47316	683646	38764
47317	683666	38750
47318	683683	38736
47319	683697	38721
47320	683714	38707
47321	683731	38693
47322	683746	38678
47323	683759	38664
47324	683774	38649
47325	683790	38635
47326	683807	38621
47327	683826	38606
47328	683844	38592
47329	683860	38578
47330	683879	38564
47331	683899	38549
47332	683915	38535
47333	683931	38521
47334	683943	38506
47335	683951	38491
47336	683964	38477
47337	683983	38463
47338	683996	38448
47339	684014	38434
47340	684029	38419
47341	684043	38405
47342	684058	38390
47343	684071	38376
47344	684083	38361
47345	684100	38347
47346	684115	38333
47347	684135	38318
47348	684151	38304
47349	684168	38290
47350	684185	38275
47351	684203	38261
47352	684226	38247
47353	684242	38233
47354	684258	38219
47355	684275	38204
47356	684291	38190
47357	684308	38176
47358	684324	38161
47359	684342	38147
47360	684359	38133
47361	684376	38118
47362	684392	38104
47363	684408	38090
47364	684423	38075
47365	684439	38061
47366	684454	38046
47367	684471	38032
47368	684486	38018
47369	684506	38004
47370	684527	37989
47371	684542	37975
47372	684557	37961
47373	684574	37946
47374	684591	37932
47375	684608	37918
47376	684625	37903
47377	684642	37889
47378	684660	37875
47379	684677	37861
47380	684696	37846
47381	684716	37832
47382	684736	37818
47383	684753	37804
47384	684771	37789
47385	684787	37775
47386	684804	37761
47387	684822	37747
47388	684841	37732
47389	684859	37718
47390	684875	37704
47391	684891	37689
47392	684910	37675
47393	684930	37661
47394	684949	37647
47395	684967	37633
47396	684985	37618
47397	685002	37604
47398	685018	37590
47399	685035	37575
47400	685050	37561
47401	685066	37547
47402	685089	37533
47403	685105	37518
47404	685122	37504
47405	685140	37490
47406	685158	37475
47407	685176	37461
47408	685201	37447
47409	685222	37433
47410	685240	37419
47411	685258	37405
47412	685276	37390
47413	685293	37376
47414	685308	37362
47415	685324	37347
47416	685339	37333
47417	685355	37318
47418	685371	37304
47419	685387	37290
47420	685402	37275
47421	685418	37261
47422	685432	37246
47423	685446	37232
47424	685461	37217
47425	685476	37203
47426	685490	37189
47427	685499	37174
47428	685512	37159
47429	685530	37145
47430	685545	37131
47431	685555	37116
47432	685571	37102
47433	685588	37087
47434	685600	37073
47435	685615	37058
47436	685629	37044
47437	685645	37029
47438	685663	37015
47439	685683	37001
47440	685706	36987
47441	685724	36973
47442	685741	36958
47443	685759	36944
47444	685778	36930
47445	685796	36916
47446	685812	36901
47447	685829	36887
47448	685846	36873
47449	685865	36858
47450	685881	36844
47451	685896	36830
47452	685909	36815
47453	685923	36801
47454	685939	36786
47455	685954	36772
47456	685972	36758
47457	685991	36743
47458	686007	36729
47459	686022	36715
47460	686036	36700
47461	686051	36686
47462	686068	36671
47463	686084	36657
47464	686095	36642
47465	686112	36628
47466	686128	36614
47467	686146	36599
47468	686162	36585
47469	686178	36571
47470	686197	36556
47471	686212	36542
47472	686227	36528
47473	686242	36513
47474	686258	36499
47475	686278	36485
47476	686296	36470
47477	686314	36456
47478	686331	36442
47479	686344	36427
47480	686361	36413
47481	686377	36399
47482	686385	36384
47483	686403	36369
47484	686419	36355
47485	686428	36340
47486	686439	36326
47487	686456	36311
47488	686471	36297
47489	686486	36283
47490	686503	36268
47491	686520	36254
47492	686538	36240
47493	686557	36225
47494	686576	36211
47495	686590	36197
47496	686602	36182
47497	686619	36168
47498	686635	36153
47499	686650	36139
47500	686664	36125
47501	686680	36110
47502	686694	36096
47503	686710	36081
47504	686725	36067
47505	686740	36052
47506	686756	36038
47507	686775	36024
47508	686787	36009
47509	686808	35995
47510	686827	35981
47511	686843	35967
47512	686859	35952
47513	686870	35938
47514	686881	35923
47515	686896	35908
47516	686915	35894
47517	686930	35880
47518	686946	35865
47519	686962	35851
47520	686978	35837
47521	686993	35822
47522	687009	35808
47523	687027	35794
47524	687044	35779
47525	687062	35765
47526	687080	35751
47527	687095	35736
47528	687112	35722
47529	687131	35708
47530	687146	35693
47531	687161	35679
47532	687179	35665
47533	687199	35650
47534	687218	35636
47535	687234	35622
47536	687251	35608
47537	687266	35593
47538	687283	35579
47539	687300	35565
47540	687316	35550
47541	687336	35536
47542	687357	35522
47543	687373	35507
47544	687390	35493
47545	687405	35479
47546	687420	35464
47547	687436	35450
47548	687455	35436
47549	687472	35421
47550	687488	35407
47551	687506	35393
47552	687522	35378
47553	687542	35364
47554	687559	35350
47555	687575	35335
47556	687590	35321
47557	687607	35307
47558	687624	35292
47559	687640	35278
47560	687657	35264
47561	687672	35249
47562	687689	35235
47563	687704	35220
47564	687721	35206
47565	687740	35192
47566	687759	35178
47567	687773	35163
47568	687791	35149
47569	687808	35135
47570	687824	35120
47571	687841	35106
47572	687857	35091
47573	687875	35077
47574	687899	35063
47575	687915	35049
47576	687930	35034
47577	687946	35020
47578	687966	35006
47579	687983	34992
47580	688001	34977
47581	688015	34963
47582	688031	34948
47583	688048	34934
47584	688063	34920
47585	688080	34905
47586	688092	34891
47587	688107	34876
47588	688122	34862
47589	688139	34848
47590	688160	34833
47591	688176	34819
47592	688191	34805
47593	688209	34790
47594	688226	34776
47595	688242	34762
47596	688257	34747
47597	688271	34733
47598	688288	34718
47599	688309	34704
47600	688327	34690
47601	688343	34676
47602	688360	34661
47603	688377	34647
47604	688395	34633
47605	688410	34618
47606	688427	34604
47607	688443	34589
47608	688460	34575
47609	688477	34561
47610	688499	34547
47611	688521	34533
47612	688540	34518
47613	688559	34504
47614	688580	34490
47615	688598	34476
47616	688620	34462
47617	688638	34447
47618	688656	34433
47619	688674	34419
47620	688693	34405
47621	688716	34391
47622	688737	34376
47623	688757	34362
47624	688773	34348
47625	688793	34334
47626	688814	34319
47627	688833	34305
47628	688854	34291
47629	688874	34277
47630	688889	34262
47631	688903	34248
47632	688922	34234
47633	688939	34219
47634	688963	34205
47635	688978	34191
47636	688999	34177
47637	689016	34162
47638	689033	34148
47639	689049	34134
47640	689065	34119
47641	689080	34105
47642	689095	34091
47643	689109	34076
47644	689127	34062
47645	689143	34047
47646	689160	34033
47647	689175	34019
47648	689191	34004
47649	689208	33990
47650	689222	33975
47651	689238	33961
47652	689255	33947
47653	689273	33932
47654	689288	33918
47655	689305	33904
47656	689322	33889
47657	689340	33875
47658	689359	33861
47659	689381	33847
47660	689397	33832
47661	689421	33818
47662	689436	33804
47663	689453	33789
47664	689471	33775
47665	689489	33761
47666	689505	33746
47667	689522	33732
47668	689538	33718
47669	689557	33703
47670	689573	33689
47671	689590	33675
47672	689608	33660
47673	689623	33646
47674	689648	33632
47675	689664	33618
47676	689680	33603
47677	689699	33589
47678	689718	33575
47679	689738	33561
47680	689755	33546
47681	689771	33532
47682	689785	33517
47683	689803	33503
47684	689819	33489
47685	689836	33474
47686	689852	33460
47687	689869	33446
47688	689884	33431
47689	689899	33417
47690	689907	33402
47691	689921	33387
47692	689937	33373
47693	689951	33359
47694	689967	33344
47695	689973	33329
47696	689989	33315
47697	690008	33301
47698	690025	33286
47699	690039	33272
47700	690055	33257
47701	690074	33243
47702	690091	33229
47703	690112	33215
47704	690139	33201
47705	690156	33186
47706	690174	33172
47707	690192	33158
47708	690208	33143
47709	690226	33129
47710	690243	33115
47711	690260	33101
47712	690275	33086
47713	690291	33072
47714	690305	33057
47715	690317	33043
47716	690333	33028
47717	690348	33014
47718	690365	32999
47719	690381	32985
47720	690399	32971
47721	690414	32956
47722	690429	32942
47723	690445	32927
47724	690461	32913
47725	690479	32899
47726	690496	32884
47727	690512	32870
47728	690538	32856
47729	690555	32842
47730	690572	32827
47731	690587	32813
47732	690603	32799
47733	690618	32784
47734	690635	32770
47735	690651	32755
47736	690667	32741
47737	690683	32727
47738	690700	32712
47739	690716	32698
47740	690733	32683
47741	690750	32669
47742	690768	32655
47743	690784	32640
47744	690802	32626
47745	690820	32612
47746	690837	32597
47747	690856	32583
47748	690874	32569
47749	690893	32555
47750	690908	32540
47751	690925	32526
47752	690936	32511
47753	690952	32497
47754	690975	32483
47755	690993	32468
47756	691009	32454
47757	691022	32440
47758	691038	32425
47759	691053	32411
47760	691068	32396
47761	691084	32382
47762	691108	32368
47763	691130	32354
47764	691153	32340
47765	691173	32325
47766	691192	32311
47767	691213	32297
47768	691232	32283
47769	691254	32269
47770	691275	32254
47771	691297	32240
47772	691315	32226
47773	691341	32212
47774	691363	32198
47775	691382	32184
47776	691399	32169
47777	691418	32155
47778	691439	32141
47779	691461	32127
47780	691482	32113
47781	691502	32098
47782	691523	32084
47783	691549	32070
47784	691566	32056
47785	691585	32042
47786	691606	32028
47787	691626	32013
47788	691648	31999
47789	691669	31985
47790	691706	31972
47791	691726	31957
47792	691748	31943
47793	691767	31929
47794	691789	31915
47795	691814	31901
47796	691835	31887
47797	691859	31873
47798	691882	31859
47799	691905	31845
47800	691925	31830
47801	691944	31816
47802	691962	31802
47803	691978	31787
47804	691997	31773
47805	692016	31759
47806	692031	31744
47807	692049	31730
47808	692072	31716
47809	692091	31702
47810	692109	31687
47811	692132	31673
47812	692155	31659
47813	692176	31645
47814	692195	31631
47815	692223	31617
47816	692241	31603
47817	692255	31588
47818	692271	31574
47819	692286	31559
47820	692304	31545
47821	692319	31530
47822	692339	31516
47823	692357	31502
47824	692373	31487
47825	692388	31473
47826	692403	31459
47827	692419	31444
47828	692435	31430
47829	692452	31415
47830	692468	31401
47831	692485	31387
47832	692499	31372
47833	692514	31358
47834	692530	31343
47835	692545	31329
47836	692563	31314
47837	692576	31300
47838	692592	31286
47839	692610	31271
47840	692628	31257
47841	692642	31242
47842	692659	31228
47843	692674	31214
47844	692686	31199
47845	692700	31184
47846	692713	31170
47847	692731	31156
47848	692747	31141
47849	692762	31127
47850	692780	31112
47851	692800	31098
47852	692816	31084
47853	692835	31070
47854	692846	31055
47855	692860	31040
47856	692885	31026
47857	692916	31013
47858	692930	30998
47859	692944	30984
47860	692961	30969
47861	692977	30955
47862	692996	30941
47863	693011	30926
47864	693027	30912
47865	693045	30897
47866	693062	30883
47867	693076	30869
47868	693093	30854
47869	693108	30840
47870	693122	30825
47871	693136	30811
47872	693150	30796
47873	693169	30782
47874	693188	30768
47875	693206	30753
47876	693225	30739
47877	693248	30725
47878	693268	30711
47879	693288	30697
47880	693308	30682
47881	693331	30668
47882	693351	30654
47883	693372	30640
47884	693391	30625
47885	693406	30611
47886	693424	30597
47887	693446	30583
47888	693466	30568
47889	693484	30554
47890	693508	30540
47891	693523	30525
47892	693539	30511
47893	693555	30497
47894	693569	30482
47895	693586	30468
47896	693605	30453
47897	693638	30440
47898	693653	30425
47899	693670	30411
47900	693691	30397
47901	693710	30382
47902	693728	30368
47903	693746	30354
47904	693762	30339
